date,state,district,enrolments,updates,update_type,age_group,gender,center_type
2024-02-01,Maharashtra,Mumbai,29179,10586,Biometrics,46-60,Male,Urban
2024-02-01,Maharashtra,Mumbai,32008,10593,Biometrics,46-60,Female,Urban
2024-02-01,Maharashtra,Mumbai,24994,9205,Mobile,46-60,Female,Urban
2024-02-01,Maharashtra,Mumbai,27112,8446,Mobile,46-60,Male,Urban
2024-02-01,Maharashtra,Pune,18100,6613,Address,18-30,Male,Urban
2024-02-01,Maharashtra,Pune,22234,5877,Address,18-30,Female,Urban
2024-02-01,Maharashtra,Pune,18724,7612,Biometrics,18-30,Female,Urban
2024-02-01,Maharashtra,Pune,18271,6238,Biometrics,18-30,Male,Urban
2024-02-01,Maharashtra,Pune,19346,6653,Mobile,18-30,Female,Urban
2024-02-01,Maharashtra,Pune,20160,7031,Mobile,18-30,Male,Urban
2024-02-01,Rajasthan,Jaipur,14733,4698,Address,31-45,Female,Urban
2024-02-01,Rajasthan,Jaipur,16258,5582,Address,31-45,Male,Urban
2024-02-01,Rajasthan,Jaipur,15789,5234,Biometrics,31-45,Male,Urban
2024-02-01,Rajasthan,Jaipur,12240,5919,Biometrics,31-45,Female,Urban
2024-02-01,Rajasthan,Jaipur,13887,5009,Mobile,31-45,Male,Urban
2024-02-01,Rajasthan,Jaipur,15292,6030,Mobile,31-45,Female,Urban
2024-03-01,Assam,Guwahati,7551,2078,Address,61+,Female,Rural
2024-03-01,Assam,Guwahati,8562,2206,Address,61+,Male,Rural
2024-03-01,Assam,Guwahati,8556,2129,Biometrics,61+,Male,Rural
2024-03-01,Assam,Guwahati,5526,1904,Biometrics,61+,Female,Rural
2024-03-01,Assam,Guwahati,6448,2203,Biometrics,61+,Female,Urban
2024-03-01,Assam,Guwahati,7364,2011,Mobile,61+,Male,Rural
2024-03-01,Assam,Guwahati,6269,2148,Mobile,61+,Female,Rural
2024-03-01,Gujarat,Ahmedabad,13644,5356,Address,31-45,Male,Urban
2024-03-01,Gujarat,Ahmedabad,16989,6770,Address,31-45,Female,Urban
2024-03-01,Gujarat,Ahmedabad,11451,5327,Biometrics,31-45,Female,Urban
2024-03-01,Gujarat,Ahmedabad,19249,5578,Biometrics,31-45,Male,Urban
2024-03-01,Gujarat,Ahmedabad,20102,6589,Mobile,31-45,Female,Urban
2024-03-01,Gujarat,Ahmedabad,16772,5879,Mobile,31-45,Male,Urban
2024-03-01,Gujarat,Surat,14417,5101,Address,18-30,Male,Urban
2024-03-01,Gujarat,Surat,14118,5202,Address,18-30,Female,Urban
2024-03-01,Gujarat,Surat,12387,5301,Biometrics,18-30,Male,Urban
2024-03-01,Gujarat,Surat,12705,6125,Biometrics,18-30,Female,Urban
2024-03-01,Gujarat,Surat,12905,4582,Mobile,18-30,Female,Urban
2024-03-01,Gujarat,Surat,12185,4292,Mobile,18-30,Male,Urban
2024-03-01,Karnataka,Bangalore,24109,9225,Address,31-45,Male,Urban
2024-03-01,Karnataka,Bangalore,24388,8390,Address,46-60,Female,Urban
2024-03-01,Karnataka,Bangalore,27634,9032,Address,46-60,Male,Urban
2024-03-01,Karnataka,Bangalore,26423,8795,Biometrics,31-45,Female,Urban
2024-03-01,Karnataka,Bangalore,23870,8750,Biometrics,46-60,Male,Urban
2024-03-01,Karnataka,Bangalore,22296,11194,Biometrics,46-60,Female,Urban
2024-03-01,Karnataka,Bangalore,24534,8304,Mobile,31-45,Female,Urban
2024-03-01,Karnataka,Bangalore,23030,8258,Mobile,46-60,Male,Urban
2024-03-01,Karnataka,Bangalore,21615,6081,Mobile,46-60,Female,Urban
2024-03-01,Kerala,Thiruvananthapuram,12366,3682,Address,46-60,Female,Urban
2024-03-01,Kerala,Thiruvananthapuram,11405,3639,Address,46-60,Male,Urban
2024-03-01,Kerala,Thiruvananthapuram,11796,4300,Biometrics,46-60,Male,Urban
2024-03-01,Kerala,Thiruvananthapuram,9594,4883,Biometrics,46-60,Female,Urban
2024-03-01,Kerala,Thiruvananthapuram,11243,3684,Mobile,46-60,Male,Urban
2024-03-01,Kerala,Thiruvananthapuram,12914,3733,Mobile,46-60,Female,Urban
2024-03-01,Maharashtra,Mumbai,29945,9341,Address,46-60,Male,Urban
2024-03-01,Maharashtra,Mumbai,29282,9161,Address,46-60,Female,Urban
2024-03-01,Maharashtra,Mumbai,28861,10210,Biometrics,46-60,Male,Urban
2024-03-01,Maharashtra,Mumbai,22504,9649,Biometrics,46-60,Female,Urban
2024-03-01,Maharashtra,Mumbai,28806,9996,Mobile,46-60,Female,Urban
2024-03-01,Maharashtra,Mumbai,30255,7293,Mobile,46-60,Male,Urban
2024-03-01,Maharashtra,Pune,19123,7038,Address,18-30,Male,Urban
2024-03-01,Maharashtra,Pune,19903,6293,Address,18-30,Female,Urban
2024-03-01,Maharashtra,Pune,20674,5450,Biometrics,18-30,Female,Urban
2024-03-01,Maharashtra,Pune,21259,7036,Biometrics,18-30,Male,Urban
2024-03-01,Maharashtra,Pune,20110,6593,Mobile,18-30,Female,Urban
2024-03-01,Maharashtra,Pune,21105,7063,Mobile,18-30,Male,Urban
2024-03-01,Rajasthan,Jaipur,15801,5995,Address,31-45,Female,Urban
2024-03-01,Rajasthan,Jaipur,18739,5348,Address,31-45,Male,Urban
2024-03-01,Rajasthan,Jaipur,15575,5436,Biometrics,31-45,Male,Urban
2024-03-01,Rajasthan,Jaipur,15001,5895,Biometrics,31-45,Female,Urban
2024-03-01,Rajasthan,Jaipur,16834,6277,Mobile,31-45,Male,Urban
2024-03-01,Rajasthan,Jaipur,16928,4490,Mobile,31-45,Female,Urban
2024-04-01,Assam,Guwahati,6071,2178,Address,61+,Female,Rural
2024-04-01,Assam,Guwahati,6916,2147,Address,61+,Male,Rural
2024-04-01,Assam,Guwahati,7009,2011,Biometrics,61+,Male,Rural
2024-04-01,Assam,Guwahati,8333,2525,Biometrics,61+,Female,Rural
2024-04-01,Assam,Guwahati,7184,2152,Biometrics,61+,Female,Urban
2024-04-01,Assam,Guwahati,7131,2043,Mobile,61+,Male,Rural
2024-04-01,Assam,Guwahati,7394,2808,Mobile,61+,Female,Rural
2024-04-01,Gujarat,Ahmedabad,19501,6757,Address,31-45,Male,Urban
2024-04-01,Gujarat,Ahmedabad,17280,5456,Address,31-45,Female,Urban
2024-04-01,Gujarat,Ahmedabad,16854,5367,Biometrics,31-45,Female,Urban
2024-04-01,Gujarat,Ahmedabad,16190,5867,Biometrics,31-45,Male,Urban
2024-04-01,Gujarat,Ahmedabad,14978,5488,Mobile,31-45,Female,Urban
2024-04-01,Gujarat,Ahmedabad,14927,6178,Mobile,31-45,Male,Urban
2024-04-01,Gujarat,Surat,13649,5479,Address,18-30,Male,Urban
2024-04-01,Gujarat,Surat,11915,5242,Address,18-30,Female,Urban
2024-04-01,Gujarat,Surat,12396,5816,Biometrics,18-30,Male,Urban
2024-04-01,Gujarat,Surat,13771,5074,Biometrics,18-30,Female,Urban
2024-04-01,Gujarat,Surat,10106,5956,Mobile,18-30,Female,Urban
2024-04-01,Gujarat,Surat,12951,5196,Mobile,18-30,Male,Urban
2024-04-01,Karnataka,Bangalore,21316,8802,Address,31-45,Male,Urban
2024-04-01,Karnataka,Bangalore,17057,8296,Address,46-60,Female,Urban
2024-04-01,Karnataka,Bangalore,21295,9299,Address,46-60,Male,Urban
2024-04-01,Karnataka,Bangalore,26390,8707,Biometrics,31-45,Female,Urban
2024-04-01,Karnataka,Bangalore,21093,7317,Biometrics,46-60,Male,Urban
2024-04-01,Karnataka,Bangalore,19671,8247,Biometrics,46-60,Female,Urban
2024-04-01,Karnataka,Bangalore,20366,9326,Mobile,31-45,Female,Urban
2024-04-01,Karnataka,Bangalore,25515,10091,Mobile,46-60,Male,Urban
2024-04-01,Karnataka,Bangalore,21579,7968,Mobile,46-60,Female,Urban
2024-04-01,Kerala,Thiruvananthapuram,11582,4091,Address,46-60,Female,Urban
2024-04-01,Kerala,Thiruvananthapuram,13210,4593,Address,46-60,Male,Urban
2024-04-01,Kerala,Thiruvananthapuram,11381,4156,Biometrics,46-60,Male,Urban
2024-04-01,Kerala,Thiruvananthapuram,11844,3994,Biometrics,46-60,Female,Urban
2024-04-01,Kerala,Thiruvananthapuram,11156,2981,Mobile,46-60,Male,Urban
2024-04-01,Kerala,Thiruvananthapuram,12839,4113,Mobile,46-60,Female,Urban
2024-04-01,Maharashtra,Mumbai,27410,9469,Address,46-60,Male,Urban
2024-04-01,Maharashtra,Mumbai,21731,10594,Address,46-60,Female,Urban
2024-04-01,Maharashtra,Mumbai,27586,9431,Biometrics,46-60,Male,Urban
2024-04-01,Maharashtra,Mumbai,28330,9489,Biometrics,46-60,Female,Urban
2024-04-01,Maharashtra,Mumbai,29173,10802,Mobile,46-60,Female,Urban
2024-04-01,Maharashtra,Mumbai,26767,7826,Mobile,46-60,Male,Urban
2024-04-01,Maharashtra,Pune,18411,7444,Address,18-30,Male,Urban
2024-04-01,Maharashtra,Pune,18878,8061,Address,18-30,Female,Urban
2024-04-01,Maharashtra,Pune,22112,6927,Biometrics,18-30,Female,Urban
2024-04-01,Maharashtra,Pune,16915,7169,Biometrics,18-30,Male,Urban
2024-04-01,Maharashtra,Pune,22085,6822,Mobile,18-30,Female,Urban
2024-04-01,Maharashtra,Pune,19903,6624,Mobile,18-30,Male,Urban
2024-04-01,Rajasthan,Jaipur,16371,5306,Address,31-45,Female,Urban
2024-04-01,Rajasthan,Jaipur,16802,5918,Address,31-45,Male,Urban
2024-04-01,Rajasthan,Jaipur,15448,6071,Biometrics,31-45,Male,Urban
2024-04-01,Rajasthan,Jaipur,14937,6454,Biometrics,31-45,Female,Urban
2024-04-01,Rajasthan,Jaipur,16140,5536,Mobile,31-45,Male,Urban
2024-04-01,Rajasthan,Jaipur,15984,5504,Mobile,31-45,Female,Urban
2024-05-01,Assam,Guwahati,7774,2237,Address,61+,Female,Rural
2024-05-01,Assam,Guwahati,7059,2401,Address,61+,Male,Rural
2024-05-01,Assam,Guwahati,6785,2231,Biometrics,61+,Male,Rural
2024-05-01,Assam,Guwahati,7836,1808,Biometrics,61+,Female,Rural
2024-05-01,Assam,Guwahati,7965,2100,Biometrics,61+,Female,Urban
2024-05-01,Assam,Guwahati,6541,1913,Mobile,61+,Male,Rural
2024-05-01,Assam,Guwahati,7405,2360,Mobile,61+,Female,Rural
2024-05-01,Gujarat,Ahmedabad,17418,6727,Address,31-45,Male,Urban
2024-05-01,Gujarat,Ahmedabad,18890,6582,Address,31-45,Female,Urban
2024-05-01,Gujarat,Ahmedabad,15513,7360,Biometrics,31-45,Female,Urban
2024-05-01,Gujarat,Ahmedabad,18356,5645,Biometrics,31-45,Male,Urban
2024-05-01,Gujarat,Ahmedabad,17524,6638,Mobile,31-45,Female,Urban
2024-05-01,Gujarat,Ahmedabad,13881,5881,Mobile,31-45,Male,Urban
2024-05-01,Gujarat,Surat,13676,5283,Address,18-30,Male,Urban
2024-05-01,Gujarat,Surat,15150,5727,Address,18-30,Female,Urban
2024-05-01,Gujarat,Surat,11803,5078,Biometrics,18-30,Male,Urban
2024-05-01,Gujarat,Surat,12661,5743,Biometrics,18-30,Female,Urban
2024-05-01,Gujarat,Surat,15130,4859,Mobile,18-30,Female,Urban
2024-05-01,Gujarat,Surat,15478,4916,Mobile,18-30,Male,Urban
2024-05-01,Karnataka,Bangalore,24209,7857,Address,31-45,Male,Urban
2024-05-01,Karnataka,Bangalore,24822,9321,Address,46-60,Female,Urban
2024-05-01,Karnataka,Bangalore,22694,8287,Address,46-60,Male,Urban
2024-05-01,Karnataka,Bangalore,19765,8558,Biometrics,31-45,Female,Urban
2024-05-01,Karnataka,Bangalore,25225,8029,Biometrics,46-60,Male,Urban
2024-05-01,Karnataka,Bangalore,20934,10216,Biometrics,46-60,Female,Urban
2024-05-01,Karnataka,Bangalore,25922,9114,Mobile,31-45,Female,Urban
2024-05-01,Karnataka,Bangalore,17369,8108,Mobile,46-60,Male,Urban
2024-05-01,Karnataka,Bangalore,18350,8787,Mobile,46-60,Female,Urban
2024-05-01,Kerala,Thiruvananthapuram,10946,4356,Address,46-60,Female,Urban
2024-05-01,Kerala,Thiruvananthapuram,15037,4678,Address,46-60,Male,Urban
2024-05-01,Kerala,Thiruvananthapuram,13296,4230,Biometrics,46-60,Male,Urban
2024-05-01,Kerala,Thiruvananthapuram,12103,4760,Biometrics,46-60,Female,Urban
2024-05-01,Kerala,Thiruvananthapuram,10123,3038,Mobile,46-60,Male,Urban
2024-05-01,Kerala,Thiruvananthapuram,9634,3862,Mobile,46-60,Female,Urban
2024-05-01,Maharashtra,Mumbai,27219,10176,Address,46-60,Male,Urban
2024-05-01,Maharashtra,Mumbai,24814,8816,Address,46-60,Female,Urban
2024-05-01,Maharashtra,Mumbai,28201,9950,Biometrics,46-60,Male,Urban
2024-05-01,Maharashtra,Mumbai,26580,11198,Biometrics,46-60,Female,Urban
2024-05-01,Maharashtra,Mumbai,32328,9613,Mobile,46-60,Female,Urban
2024-05-01,Maharashtra,Mumbai,30280,10407,Mobile,46-60,Male,Urban
2024-05-01,Maharashtra,Pune,19398,7413,Address,18-30,Male,Urban
2024-05-01,Maharashtra,Pune,21359,7426,Address,18-30,Female,Urban
2024-05-01,Maharashtra,Pune,19337,7529,Biometrics,18-30,Female,Urban
2024-05-01,Maharashtra,Pune,22879,7100,Biometrics,18-30,Male,Urban
2024-05-01,Maharashtra,Pune,20156,7632,Mobile,18-30,Female,Urban
2024-05-01,Maharashtra,Pune,21348,7476,Mobile,18-30,Male,Urban
2024-05-01,Rajasthan,Jaipur,17893,6938,Address,31-45,Female,Urban
2024-05-01,Rajasthan,Jaipur,15623,6463,Address,31-45,Male,Urban
2024-05-01,Rajasthan,Jaipur,13219,6618,Biometrics,31-45,Male,Urban
2024-05-01,Rajasthan,Jaipur,16855,5162,Biometrics,31-45,Female,Urban
2024-05-01,Rajasthan,Jaipur,16104,5639,Mobile,31-45,Male,Urban
2024-05-01,Rajasthan,Jaipur,17151,5839,Mobile,31-45,Female,Urban
2024-06-01,Assam,Guwahati,7172,2596,Address,61+,Female,Rural
2024-06-01,Assam,Guwahati,8410,2615,Address,61+,Male,Rural
2024-06-01,Assam,Guwahati,7993,2893,Biometrics,61+,Male,Rural
2024-06-01,Assam,Guwahati,7381,2749,Biometrics,61+,Female,Rural
2024-06-01,Assam,Guwahati,8983,2441,Biometrics,61+,Female,Urban
2024-06-01,Assam,Guwahati,7352,2578,Mobile,61+,Male,Rural
2024-06-01,Assam,Guwahati,6956,2707,Mobile,61+,Female,Rural
2024-06-01,Gujarat,Ahmedabad,19666,6140,Address,31-45,Male,Urban
2024-06-01,Gujarat,Ahmedabad,15816,6101,Address,31-45,Female,Urban
2024-06-01,Gujarat,Ahmedabad,18348,7096,Biometrics,31-45,Female,Urban
2024-06-01,Gujarat,Ahmedabad,13511,6668,Biometrics,31-45,Male,Urban
2024-06-01,Gujarat,Ahmedabad,15337,5669,Mobile,31-45,Female,Urban
2024-06-01,Gujarat,Ahmedabad,17609,7068,Mobile,31-45,Male,Urban
2024-06-01,Gujarat,Surat,14684,5746,Address,18-30,Male,Urban
2024-06-01,Gujarat,Surat,11265,5940,Address,18-30,Female,Urban
2024-06-01,Gujarat,Surat,13206,6104,Biometrics,18-30,Male,Urban
2024-06-01,Gujarat,Surat,14729,6656,Biometrics,18-30,Female,Urban
2024-06-01,Gujarat,Surat,14564,5236,Mobile,18-30,Female,Urban
2024-06-01,Gujarat,Surat,14368,6077,Mobile,18-30,Male,Urban
2024-06-01,Karnataka,Bangalore,19857,8833,Address,31-45,Male,Urban
2024-06-01,Karnataka,Bangalore,21470,10102,Address,46-60,Female,Urban
2024-06-01,Karnataka,Bangalore,25022,8718,Address,46-60,Male,Urban
2024-06-01,Karnataka,Bangalore,18280,7584,Biometrics,31-45,Female,Urban
2024-06-01,Karnataka,Bangalore,18150,9414,Biometrics,46-60,Male,Urban
2024-06-01,Karnataka,Bangalore,19606,10316,Biometrics,46-60,Female,Urban
2024-06-01,Karnataka,Bangalore,22028,8839,Mobile,31-45,Female,Urban
2024-06-01,Karnataka,Bangalore,27236,8521,Mobile,46-60,Male,Urban
2024-06-01,Karnataka,Bangalore,21268,7506,Mobile,46-60,Female,Urban
2024-06-01,Kerala,Thiruvananthapuram,8559,3983,Address,46-60,Female,Urban
2024-06-01,Kerala,Thiruvananthapuram,15204,4461,Address,46-60,Male,Urban
2024-06-01,Kerala,Thiruvananthapuram,10887,3915,Biometrics,46-60,Male,Urban
2024-06-01,Kerala,Thiruvananthapuram,15585,4371,Biometrics,46-60,Female,Urban
2024-06-01,Kerala,Thiruvananthapuram,10788,3011,Mobile,46-60,Male,Urban
2024-06-01,Kerala,Thiruvananthapuram,12552,4492,Mobile,46-60,Female,Urban
2024-06-01,Maharashtra,Mumbai,23407,9479,Address,46-60,Male,Urban
2024-06-01,Maharashtra,Mumbai,30406,10327,Address,46-60,Female,Urban
2024-06-01,Maharashtra,Mumbai,24840,9306,Biometrics,46-60,Male,Urban
2024-06-01,Maharashtra,Mumbai,27317,11967,Biometrics,46-60,Female,Urban
2024-06-01,Maharashtra,Mumbai,30514,8620,Mobile,46-60,Female,Urban
2024-06-01,Maharashtra,Mumbai,25920,9709,Mobile,46-60,Male,Urban
2024-06-01,Maharashtra,Pune,20333,8197,Address,18-30,Male,Urban
2024-06-01,Maharashtra,Pune,18680,6717,Address,18-30,Female,Urban
2024-06-01,Maharashtra,Pune,22077,7227,Biometrics,18-30,Female,Urban
2024-06-01,Maharashtra,Pune,18868,8405,Biometrics,18-30,Male,Urban
2024-06-01,Maharashtra,Pune,18588,8739,Mobile,18-30,Female,Urban
2024-06-01,Maharashtra,Pune,19793,6702,Mobile,18-30,Male,Urban
2024-06-01,Rajasthan,Jaipur,13365,6846,Address,31-45,Female,Urban
2024-06-01,Rajasthan,Jaipur,15305,5734,Address,31-45,Male,Urban
2024-06-01,Rajasthan,Jaipur,17358,6327,Biometrics,31-45,Male,Urban
2024-06-01,Rajasthan,Jaipur,13610,6298,Biometrics,31-45,Female,Urban
2024-06-01,Rajasthan,Jaipur,14838,6848,Mobile,31-45,Male,Urban
2024-06-01,Rajasthan,Jaipur,16958,5464,Mobile,31-45,Female,Urban
2024-07-01,Assam,Guwahati,8702,3028,Address,61+,Female,Rural
2024-07-01,Assam,Guwahati,8102,2043,Address,61+,Male,Rural
2024-07-01,Assam,Guwahati,7104,2403,Biometrics,61+,Male,Rural
2024-07-01,Assam,Guwahati,6755,2864,Biometrics,61+,Female,Rural
2024-07-01,Assam,Guwahati,8245,2730,Biometrics,61+,Female,Urban
2024-07-01,Assam,Guwahati,6958,2277,Mobile,61+,Male,Rural
2024-07-01,Assam,Guwahati,9288,2700,Mobile,61+,Female,Rural
2024-07-01,Gujarat,Ahmedabad,17462,6293,Address,31-45,Male,Urban
2024-07-01,Gujarat,Ahmedabad,14488,7159,Address,31-45,Female,Urban
2024-07-01,Gujarat,Ahmedabad,16968,8155,Biometrics,31-45,Female,Urban
2024-07-01,Gujarat,Ahmedabad,18937,7321,Biometrics,31-45,Male,Urban
2024-07-01,Gujarat,Ahmedabad,15723,6208,Mobile,31-45,Female,Urban
2024-07-01,Gujarat,Ahmedabad,15679,7757,Mobile,31-45,Male,Urban
2024-07-01,Gujarat,Surat,13751,6918,Address,18-30,Male,Urban
2024-07-01,Gujarat,Surat,13085,5104,Address,18-30,Female,Urban
2024-07-01,Gujarat,Surat,10494,6265,Biometrics,18-30,Male,Urban
2024-07-01,Gujarat,Surat,11893,6802,Biometrics,18-30,Female,Urban
2024-07-01,Gujarat,Surat,13472,5473,Mobile,18-30,Female,Urban
2024-07-01,Gujarat,Surat,11800,4987,Mobile,18-30,Male,Urban
2024-07-01,Karnataka,Bangalore,24557,9631,Address,31-45,Male,Urban
2024-07-01,Karnataka,Bangalore,20178,8704,Address,46-60,Female,Urban
2024-07-01,Karnataka,Bangalore,20771,7429,Address,46-60,Male,Urban
2024-07-01,Karnataka,Bangalore,24130,9136,Biometrics,31-45,Female,Urban
2024-07-01,Karnataka,Bangalore,24830,10556,Biometrics,46-60,Male,Urban
2024-07-01,Karnataka,Bangalore,23238,9702,Biometrics,46-60,Female,Urban
2024-07-01,Karnataka,Bangalore,20057,10355,Mobile,31-45,Female,Urban
2024-07-01,Karnataka,Bangalore,21836,10467,Mobile,46-60,Male,Urban
2024-07-01,Karnataka,Bangalore,19008,9235,Mobile,46-60,Female,Urban
2024-07-01,Kerala,Thiruvananthapuram,9114,3946,Address,46-60,Female,Urban
2024-07-01,Kerala,Thiruvananthapuram,14316,4158,Address,46-60,Male,Urban
2024-07-01,Kerala,Thiruvananthapuram,14137,4364,Biometrics,46-60,Male,Urban
2024-07-01,Kerala,Thiruvananthapuram,14250,4114,Biometrics,46-60,Female,Urban
2024-07-01,Kerala,Thiruvananthapuram,10041,3630,Mobile,46-60,Male,Urban
2024-07-01,Kerala,Thiruvananthapuram,12481,4470,Mobile,46-60,Female,Urban
2024-07-01,Maharashtra,Mumbai,31701,10687,Address,46-60,Male,Urban
2024-07-01,Maharashtra,Mumbai,31991,9498,Address,46-60,Female,Urban
2024-07-01,Maharashtra,Mumbai,26046,8237,Biometrics,46-60,Male,Urban
2024-07-01,Maharashtra,Mumbai,32845,9369,Biometrics,46-60,Female,Urban
2024-07-01,Maharashtra,Mumbai,28717,9333,Mobile,46-60,Female,Urban
2024-07-01,Maharashtra,Mumbai,27951,12324,Mobile,46-60,Male,Urban
2024-07-01,Maharashtra,Pune,20397,7621,Address,18-30,Male,Urban
2024-07-01,Maharashtra,Pune,21255,8938,Address,18-30,Female,Urban
2024-07-01,Maharashtra,Pune,19539,9106,Biometrics,18-30,Female,Urban
2024-07-01,Maharashtra,Pune,20092,8740,Biometrics,18-30,Male,Urban
2024-07-01,Maharashtra,Pune,22379,7765,Mobile,18-30,Female,Urban
2024-07-01,Maharashtra,Pune,20736,7871,Mobile,18-30,Male,Urban
2024-07-01,Rajasthan,Jaipur,16683,5869,Address,31-45,Female,Urban
2024-07-01,Rajasthan,Jaipur,15771,5384,Address,31-45,Male,Urban
2024-07-01,Rajasthan,Jaipur,16708,7222,Biometrics,31-45,Male,Urban
2024-07-01,Rajasthan,Jaipur,17857,5499,Biometrics,31-45,Female,Urban
2024-07-01,Rajasthan,Jaipur,14195,7538,Mobile,31-45,Male,Urban
2024-07-01,Rajasthan,Jaipur,14119,6415,Mobile,31-45,Female,Urban
2024-08-01,Assam,Guwahati,7620,2435,Address,61+,Female,Rural
2024-08-01,Assam,Guwahati,7361,2997,Address,61+,Male,Rural
2024-08-01,Assam,Guwahati,7914,2882,Biometrics,61+,Male,Rural
2024-08-01,Assam,Guwahati,8554,2303,Biometrics,61+,Female,Rural
2024-08-01,Assam,Guwahati,8635,2570,Biometrics,61+,Female,Urban
2024-08-01,Assam,Guwahati,6049,2547,Mobile,61+,Male,Rural
2024-08-01,Assam,Guwahati,9025,2822,Mobile,61+,Female,Rural
2024-08-01,Gujarat,Ahmedabad,18270,5708,Address,31-45,Male,Urban
2024-08-01,Gujarat,Ahmedabad,17080,6063,Address,31-45,Female,Urban
2024-08-01,Gujarat,Ahmedabad,21359,6843,Biometrics,31-45,Female,Urban
2024-08-01,Gujarat,Ahmedabad,17722,6984,Biometrics,31-45,Male,Urban
2024-08-01,Gujarat,Ahmedabad,17648,6149,Mobile,31-45,Female,Urban
2024-08-01,Gujarat,Ahmedabad,17664,6772,Mobile,31-45,Male,Urban
2024-08-01,Gujarat,Surat,14572,6374,Address,18-30,Male,Urban
2024-08-01,Gujarat,Surat,12006,6441,Address,18-30,Female,Urban
2024-08-01,Gujarat,Surat,15963,5577,Biometrics,18-30,Male,Urban
2024-08-01,Gujarat,Surat,15466,5557,Biometrics,18-30,Female,Urban
2024-08-01,Gujarat,Surat,15207,6573,Mobile,18-30,Female,Urban
2024-08-01,Gujarat,Surat,16301,5453,Mobile,18-30,Male,Urban
2024-08-01,Karnataka,Bangalore,20908,11254,Address,31-45,Male,Urban
2024-08-01,Karnataka,Bangalore,21016,8150,Address,46-60,Female,Urban
2024-08-01,Karnataka,Bangalore,22342,7314,Address,46-60,Male,Urban
2024-08-01,Karnataka,Bangalore,22741,9145,Biometrics,31-45,Female,Urban
2024-08-01,Karnataka,Bangalore,22950,8700,Biometrics,46-60,Male,Urban
2024-08-01,Karnataka,Bangalore,22946,11640,Biometrics,46-60,Female,Urban
2024-08-01,Karnataka,Bangalore,20842,8692,Mobile,31-45,Female,Urban
2024-08-01,Karnataka,Bangalore,22304,9949,Mobile,46-60,Male,Urban
2024-08-01,Karnataka,Bangalore,21841,10170,Mobile,46-60,Female,Urban
2024-08-01,Kerala,Thiruvananthapuram,9055,3466,Address,46-60,Female,Urban
2024-08-01,Kerala,Thiruvananthapuram,12997,4544,Address,46-60,Male,Urban
2024-08-01,Kerala,Thiruvananthapuram,10370,4350,Biometrics,46-60,Male,Urban
2024-08-01,Kerala,Thiruvananthapuram,11020,5530,Biometrics,46-60,Female,Urban
2024-08-01,Kerala,Thiruvananthapuram,8513,3922,Mobile,46-60,Male,Urban
2024-08-01,Kerala,Thiruvananthapuram,10814,4449,Mobile,46-60,Female,Urban
2024-08-01,Maharashtra,Mumbai,33580,11006,Address,46-60,Male,Urban
2024-08-01,Maharashtra,Mumbai,26128,8434,Address,46-60,Female,Urban
2024-08-01,Maharashtra,Mumbai,28441,8957,Biometrics,46-60,Male,Urban
2024-08-01,Maharashtra,Mumbai,29082,11300,Biometrics,46-60,Female,Urban
2024-08-01,Maharashtra,Mumbai,29139,8872,Mobile,46-60,Female,Urban
2024-08-01,Maharashtra,Mumbai,27936,10429,Mobile,46-60,Male,Urban
2024-08-01,Maharashtra,Pune,20574,7676,Address,18-30,Male,Urban
2024-08-01,Maharashtra,Pune,24918,8295,Address,18-30,Female,Urban
2024-08-01,Maharashtra,Pune,21611,8381,Biometrics,18-30,Female,Urban
2024-08-01,Maharashtra,Pune,20690,7855,Biometrics,18-30,Male,Urban
2024-08-01,Maharashtra,Pune,22789,9924,Mobile,18-30,Female,Urban
2024-08-01,Maharashtra,Pune,22060,8701,Mobile,18-30,Male,Urban
2024-08-01,Rajasthan,Jaipur,16411,8014,Address,31-45,Female,Urban
2024-08-01,Rajasthan,Jaipur,15256,7476,Address,31-45,Male,Urban
2024-08-01,Rajasthan,Jaipur,15950,6774,Biometrics,31-45,Male,Urban
2024-08-01,Rajasthan,Jaipur,17145,7496,Biometrics,31-45,Female,Urban
2024-08-01,Rajasthan,Jaipur,17773,5828,Mobile,31-45,Male,Urban
2024-08-01,Rajasthan,Jaipur,18339,7387,Mobile,31-45,Female,Urban
2024-09-01,Assam,Guwahati,8272,2782,Address,61+,Female,Rural
2024-09-01,Assam,Guwahati,7683,2679,Address,61+,Male,Rural
2024-09-01,Assam,Guwahati,8299,2471,Biometrics,61+,Male,Rural
2024-09-01,Assam,Guwahati,8469,2870,Biometrics,61+,Female,Rural
2024-09-01,Assam,Guwahati,9051,3006,Biometrics,61+,Female,Urban
2024-09-01,Assam,Guwahati,8398,2399,Mobile,61+,Male,Rural
2024-09-01,Assam,Guwahati,9791,2145,Mobile,61+,Female,Rural
2024-09-01,Gujarat,Ahmedabad,20647,6731,Address,31-45,Male,Urban
2024-09-01,Gujarat,Ahmedabad,17365,7242,Address,31-45,Female,Urban
2024-09-01,Gujarat,Ahmedabad,18264,6958,Biometrics,31-45,Female,Urban
2024-09-01,Gujarat,Ahmedabad,14749,7312,Biometrics,31-45,Male,Urban
2024-09-01,Gujarat,Ahmedabad,20480,6590,Mobile,31-45,Female,Urban
2024-09-01,Gujarat,Ahmedabad,18579,6821,Mobile,31-45,Male,Urban
2024-09-01,Gujarat,Surat,16117,6419,Address,18-30,Male,Urban
